target,MLP_RMSE,MLP_RMSE_cliff,SVM_RMSE,SVM_RMSE_cliff,RF_RMSE,RF_RMSE_cliff,GBM_RMSE,GBM_RMSE_cliff,KNN_RMSE,KNN_RMSE_cliff,GAT_RMSE,GAT_RMSE_cliff,GCN_RMSE,GCN_RMSE_cliff,AFP_RMSE,AFP_RMSE_cliff,MPNN_RMSE,MPNN_RMSE_cliff,CNN_RMSE,CNN_RMSE_cliff,LSTM_RMSE,LSTM_RMSE_cliff,Transformer_RMSE,Transformer_RMSE_cliff,KANO_RMSE,KANO_RMSE_cliff,KANO_Siams_RMSE,KANO_Siams_RMSE_cliff
P16184_IC50,0.8808657857060732,0.7778761052412906,1.1466085185787995,1.188395317771276,0.7669342731764229,0.8043546116459303,0.7306654030878582,0.8011293841298011,0.8225153113867028,0.8781663735506592,1.0257317034180249,0.9923749750924264,1.0867361611705597,1.0657891718378918,0.9275942055228595,0.8393258819870961,1.2731292908524547,0.9357986136111995,1.023149759014296,1.0322978365594697,0.8070892308355919,0.8600694985891423,0.817202070309138,0.9274170786985817,0.8122335368059221,0.8338663609970555,,
P16234_IC50,1.14808888057848,1.1149740787089493,1.272506113672899,1.1325793233293728,0.999528803156577,1.0198044742857197,0.9905558855700367,1.0049265289050966,1.0897905241108556,1.10309698707705,1.2663256434798305,1.2512954733436683,1.2826026793559104,1.1912173106127755,1.1838628814630705,1.105229929096741,1.1822866883887126,1.2201601793471257,1.2586471068822955,1.2024996412951827,1.178063340217228,1.2417088269548766,1.0484844297687745,1.0625377387032946,1.0294650308154103,0.9009425184079949,,
P16234_Ki,1.1029679138326933,2.103657165045317,0.972468920545448,2.545500537985261,0.8153132666753945,1.7571470058023084,0.8521413493397014,2.097833179689798,0.9851532901052698,1.0568450631967334,0.9183319163923594,0.8286037927572941,0.9921986871618632,0.4808833069997986,0.7970441421389748,0.906868341826971,0.8224697857300678,1.4911492768466585,0.795493646252121,0.8769998132141422,0.7199013483871162,0.48294633547793125,0.7309453733463848,1.1647880529294432,0.6912040600757814,1.261700730738501,,
P16257_Ki,0.7154911526235416,0.5868559438449166,1.146582843961685,0.9388640830460546,0.7188100002042396,0.7520164902670675,0.6551098256346604,0.6321165035374053,0.8485732486352094,0.7692567553024884,1.31475547178861,1.1659746703580598,1.4069513809665928,1.2962538249596192,1.115771939968325,1.0097480840577608,1.1165877655554135,0.9821003750296804,1.2582267641026066,0.9734312173410903,1.1369310854201538,1.1525752789583568,0.874978281497369,0.7409677041985977,0.8016648375261118,0.7331190681957868,,
P16581_IC50,0.8064321515044632,1.1171109859859387,1.9450986508346215,2.255828075752833,0.6782597754971635,0.9347915634465505,0.7168587601654417,1.005432209250884,0.8239189917782397,0.949739485584679,1.1338378760791321,1.3502707046876574,0.9813832377801119,1.186303654617589,0.9515701382206521,1.2613499814780356,0.9861655524633794,1.2945217403720803,1.0385907473210165,1.1859260170049357,0.9408903792602069,1.2450367424341187,0.886759000601064,1.1596783058282132,0.7474645258206289,1.000989539741356,,
P16591_Ki,0.6128883175392804,0.602459317178527,0.5109369835346983,1.4329664677921707,0.38413087166029863,0.6673648327564113,0.3642817726170816,0.765419962193179,0.38020803851077306,0.7156938108255477,0.6579058191719175,0.982450496276527,0.7917246872295239,1.2801155959221704,0.5631489093079822,1.5191011708128122,0.6597026652331505,0.6670329567105365,0.491448297836157,1.1467453249324575,0.39474583586801565,0.8518723073441721,0.4576284368867723,1.2370101114470395,0.36126688850336497,0.7052033734449711,,
P17252_IC50,0.8437351152184591,1.0690693176016555,1.578204668051383,1.5732160187985307,0.7560035829751298,0.9446998263289434,0.7893947391215197,1.0055703944792749,0.8621819494623892,1.0303250445954721,,,,,,,,,,,,,0.9241113604839836,1.0811103730148048,0.8353884214676067,1.104425339042171,,
P17252_Ki,0.8569425479884594,0.8762156356377476,1.323236537996601,1.003725042834132,0.9381245382948991,0.970961648265362,0.9610835828676598,0.9382942218199265,1.1488239708125378,1.1707789254429959,1.2032736425606572,1.0886264640725256,1.1994950394748554,1.1988223498511248,1.0817724621730547,1.093878763769168,0.9749989101916547,0.8465418818643948,1.3580551694731327,0.9837530920785267,1.1792974746073406,1.3537838828168236,1.043971128058343,1.301386455020818,0.8705283892121848,0.9097075671555417,,
P17612_IC50,0.7661544804448334,0.7320664351538587,1.1480937040450787,1.9574435874334166,0.6123570992169036,0.6418443725011798,0.6435121327380288,0.6966743793378286,0.7077510424978527,0.7845598929650628,1.2617203531535433,1.4063651847995677,0.8595133171285955,1.3252842818618287,0.8003977225516355,1.1258805343053824,0.9304972737062499,1.2084868000806166,1.032839631457193,1.1041889352834662,0.797020370370386,0.8544520229600607,0.8748795166144865,0.6852574305246955,0.8467168967061903,1.005253795681831,,
P17612_Ki,0.5391880682274983,0.5515373724360065,0.75295562216548,1.4978609039110602,0.49713067418175644,0.5461297338610646,0.4582026992543822,0.518115926587483,0.5508576074574164,0.7516868818424721,0.6827410963146989,0.7715482628742206,0.6679272876966555,0.5393505038840143,0.633336563684896,0.8810413421697032,0.7935957952602646,0.685780864868944,0.7149298982370857,1.094588031862246,0.5225451130001536,0.7175192224675749,0.5575651767861427,0.7031172609564651,0.47798284172607347,0.6236681400202655,0.5124850262868945,0.5863992422865526
P17706_IC50,0.5864885963783074,0.9104177023103058,1.0925288929636405,1.3458433111757586,0.40995141922855544,0.6182536078861198,0.41456002406649456,0.6475110324265226,0.5189281150649351,0.7950352291632439,0.7375079282722297,1.2144030473912446,0.7201612258390443,1.0919783452852996,0.6379888329725613,0.9895433245991728,0.8311689863420185,1.3459333146455588,0.6825521745397379,0.8123335635608931,0.44833969330881757,0.6102442523480884,0.5289501867349597,0.8937557194904947,0.3689766247126116,0.5845698585036115,,
P17787_EC50,0.9876601268656944,1.319775729119615,1.2855031125370304,1.526408468650494,0.9272260812643334,1.3070135493486488,0.9068011769854647,1.277932131120066,0.9677433976146681,1.4132868385840556,1.1194475318920054,1.302022834322307,1.3140676065540682,1.3739534506119775,1.2809420417603203,1.411630324977732,1.1244322639518647,1.378880265573091,1.1321790466543464,1.4879256569233195,1.1294516600384608,1.3303045866720467,0.9803327385750684,1.2625770919087027,0.9740258596722287,1.1926132064819503,,
P17787_IC50,0.8940190368692373,1.0733143985392315,1.4225273147883224,1.8711486196003169,0.6333709665176752,0.8457983789200898,0.7741793230083612,0.9101872835884629,0.8310541959580002,1.0023698245415784,1.054239033053723,0.9650035253189513,1.2506220655178464,1.4173668214809256,1.0636763811872811,1.2018105980455858,1.0832975758107326,1.6928693714224767,1.0996017522626744,1.2407832482584702,0.8128693926273354,1.2866759303511217,0.7927243608934899,1.070677695520655,0.6119922928903502,0.8489986887935432,,
P17787_Ki,1.2522111998448469,1.3576616739718816,1.556364851469761,1.1873079222942096,1.07899590138572,1.038782492093687,0.9411377767294635,0.9756494229178143,1.0854435622979997,1.045547694210694,1.1658464954356416,1.0839054619586281,1.1822371056218934,1.083340336036229,1.1700876485383955,1.3125017713121248,1.023476080749173,1.1221226343050448,1.581859273150676,1.5175118973568151,1.123156938537162,1.2808275504034405,1.175785539692811,1.2730750920523488,0.9170649605320893,0.8320536909140664,,
P17861_IC50,0.7314837403616898,1.9754949999999996,0.3850876455832538,1.702094034319055,0.34923734718796345,1.752959999999998,0.3539080259462571,1.7503976453316987,0.38685436580866506,1.6345454545454547,0.5755088518815411,1.5947525999999996,0.5528690819434097,1.3782866,0.525800186442575,1.6668310000000002,0.5708791591040062,1.7893165,,,,,0.3938006367523918,1.543222,0.3525758347574429,1.7529034997965596,,
P17948_IC50,0.7422265002849165,0.7286631105351107,1.2231994065697476,1.0151501178302895,0.7668831073763356,0.7212681385510805,0.7603456476587873,0.7304868986318688,0.8650559546118423,0.8172908080627179,1.1447225986886571,1.122534015391506,1.167795771630803,1.0965748090776768,0.9708421522310379,0.903382566764748,1.1118965049359377,1.1484373129336467,1.1990656219138678,1.1566415796431155,0.838347053232593,0.8308170909421966,0.9210099147560805,0.8928932055491549,0.7416999325861319,0.696991864181627,,
P17948_Ki,0.8164523081966994,1.066819820206427,1.100140134369676,1.7286233886445013,0.7263094055926288,1.0006004986921373,0.7217267068050476,1.0130052059457768,0.8144711265661153,1.2048741633676294,0.9532365349818873,1.5496571971468946,0.9102067927027887,1.0427418337218672,0.8002801205453368,1.0646836208412422,0.9494275232386129,1.1368407181910551,0.9179722616782783,1.1807042401839094,0.7352255677675964,1.1134790334766673,0.7109068956245985,0.7889943017349698,0.7621458136121112,0.9990516938929139,,
P18031_IC50,0.9555261641697547,1.6449793088071565,1.2021610380519716,1.9086353003294938,0.840700445490997,1.5635186970988597,0.8439879085422389,1.5491229422372812,0.9978396168629864,1.6396077247666812,,,,,,,,,,,,,0.8662958613385086,1.6778384089541694,0.9007584338589892,1.9513283691059573,,
P18031_Ki,0.7231421449638977,0.8741090476842388,1.2634882813117563,1.743119934692208,0.6683971545288425,0.7472196369037045,0.678747619687903,0.6622084608923436,0.9944160533045142,0.9397215677374164,1.125402642129089,1.1161103678387638,1.0930825379655873,1.1904603683603223,0.7914474863904732,0.9559441884079801,0.841754749345769,0.9969846132792504,0.981023182032181,1.1262952547071245,0.6501482786532737,0.8224735968342736,0.7475427014496536,0.8689451241115694,0.7074972786063043,0.9268798119368248,,
P18054_IC50,0.761102964053163,1.0898212766915016,0.852088131319655,0.9374901050392216,0.7911558660646013,1.0446418705340716,0.714737775586643,0.9729022364898957,0.7855842602679959,0.8946805607506648,0.9138507787749542,1.1269575355736878,0.8487136426439706,0.9712884658260348,0.8250166300911475,0.9716306496903089,0.7537017733444128,1.1703713681114802,0.9128243287076476,1.0114462288949837,0.6972937010516419,0.8368138743111002,0.5969123141768512,0.650936118529948,0.7469771698959223,1.1255854404881487,,
P18084_IC50,0.9247512690061042,0.9482221395983074,1.1722428178795468,1.1166777339201572,0.6907408022586246,0.7435890908046174,0.76511965464678,0.8735846483550297,0.7331979357850685,0.6605285119519271,1.0112865992081863,1.031827348865811,1.0795457490262566,1.0602017567291382,0.9300460277232147,0.8182275827376412,1.060473887332696,0.8089454978516196,1.5541039986647232,1.9599077382833239,0.9133093844849509,0.9824086168804891,0.766129817928511,0.9167628045528968,0.6340059785941997,0.811400787811891,,
P18089_IC50,1.1698769220119623,1.2982248544603767,1.4350940593224124,4.010853109611411,1.0673384324590305,1.5979228760345912,0.958745965367535,0.8928706408181682,1.2706557668610672,2.116865604520822,1.0182633414804156,1.1188316694057676,1.239311633687111,2.3165718524892513,1.0527343642175444,0.8004030019461029,1.2551325791320314,1.0770309858029457,1.750280598109233,3.0837546598261847,1.064404325358862,0.6664752514239871,1.2942883390867028,1.4985050786348773,0.9257004546178456,0.9108159656403926,,
P18089_Ki,0.8034129435577353,0.9367558159194708,1.193903971222397,1.2919213991479706,0.7358545675992488,0.8365076412412353,0.7126338645228302,0.8450362819220846,0.8694710715790399,0.9094028523725199,1.0005856928451151,1.011549198340615,0.9823144895498112,1.0011569882696014,0.8695787611695969,0.8161804129801814,1.0801195068662286,1.21958907554881,0.9305984734985184,1.0720894695077048,0.7617052368403576,0.9385118407994624,0.8485641916194012,0.9756764703748749,0.6804544317864004,0.8676717971077516,,
P18405_IC50,0.6586695725583667,0.4456716535818205,0.8564994204821273,0.7164711730983444,0.6185293035025278,0.5376586909741194,0.6178431025419108,0.47369380211002327,0.784556582457775,0.6422218198816102,0.9449665086912067,1.1681236526641179,1.1004262884614484,1.1111428280890667,0.8877003373979802,1.340308688160767,1.0253589929453923,0.6349134798306443,1.0790859696590527,1.2253599790207774,0.5927126093134695,0.4400697141032655,0.7484285993611532,0.717064741757649,0.5771474104639966,0.6836030588227756,,
P18405_Ki,0.8671868129345304,0.7990484999999996,1.1967431209625774,0.162216918058105,0.812266896924894,0.6034800000000002,0.7392773146586171,0.8428008644106262,1.176843375551102,0.19727272727272727,0.7139342298755048,0.7335992999999998,0.9472252253113859,1.3723674999999993,0.84880677757731,0.7225899999999994,1.163523943667594,0.4522410000000008,0.9744538724968639,1.2461769999999994,2.2844594779912426,3.9326796999999996,0.6391889756715655,0.43393999999999977,1.2564508668012178,0.01582804041513519,,
P18505_IC50,1.6706123173506577,2.132599423963769,2.233518713419454,2.268965991595792,1.592735771453609,1.7830126494636447,1.7082384854616917,2.166683648489196,1.6946300162850247,2.1063133056662755,1.8456188126357291,1.7853012421696335,1.8337330214679912,2.2621081992800516,1.8198663559758153,1.9370280610448096,1.8887472278527795,2.035407970024209,1.8335992959364977,2.0957204406572814,1.6546857546085643,1.7935431776637791,1.702681818196403,2.0204511739755047,1.6224326736075056,2.187933673426808,,
P18505_Ki,0.5955737340272348,0.580062896698212,1.2111111495362017,1.3217349347330218,0.658640016986876,0.7460375467360901,0.625795972510157,0.7107724846575708,0.7569703614938947,0.6939821758017845,0.9576412591652013,0.838346108567365,1.0183165826536098,1.1266723468516997,1.0022887184550981,0.9725978849319385,1.4538595049639196,1.2148461913886086,1.077753316956988,0.9587709443869481,0.9336313571918937,0.7084780873441027,0.7487164042870695,0.5720506499755212,0.609462783196831,0.5697415754096413,,
P18506_IC50,0.7850359822657278,0.851344778381185,1.1851855123300292,1.2246337434443209,0.7545668129073965,0.8284288389712183,0.736418472147235,0.8197479075429883,0.75586832719967,0.8090355561189243,0.9848405104024458,1.0052558847592008,1.0991784611633777,1.1365470227570584,0.9557707670622636,0.9578827192775783,1.1564064670267307,1.1745260824015822,,,,,0.8466984293940825,0.9215735085589926,0.8024108742489214,0.8720841246376827,,
P18506_Ki,0.5955010882491191,0.5948367344838481,1.3913606746671126,1.2230240052492278,0.7660648322794952,0.6988828063357445,0.6452029086934102,0.6296122772652579,0.79297363922981,0.8630290841315813,1.0171322299359082,1.0056323047790168,1.1451450875056828,1.2301705504297245,0.9542356430844152,1.0045411089479535,1.1318045468233098,1.003314496660717,1.1218783202410838,1.123042599779948,0.9135300295592925,0.9663288152858416,0.9042465222061546,0.851054310723465,0.7361024684102923,0.7657380399769377,,
P18507_EC50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P18507_IC50,1.5579822515091426,1.9160067689688032,2.220772636044378,2.3674534253871773,1.403278370879764,1.8876625175792219,1.2443138954825563,1.72073718902641,1.5301931305020924,1.7917921612877603,1.9836703175909352,2.046856015066646,1.3593242099091896,1.6748535789563874,1.509191215432407,1.5749787107092161,1.5688016142525116,1.922875323365818,1.5552372406791646,1.9344735907161712,1.4215366354053292,1.8762835607651835,1.4881617123217383,1.595678479107895,1.5323865435754151,1.814613053210835,,
P18507_Ki,0.8911740762028337,0.9527695758394242,1.289510527664245,1.3199383895604389,0.8222372170782836,0.9348697354172931,0.7589049724813344,0.8644871327885619,0.811195227430669,0.842272028337595,1.1173423575330308,1.1258000494802916,1.0671658300292786,1.0534439387127101,1.0503907632041616,1.0714145542253857,1.1107998904299627,1.1948271819530307,1.130160763524005,1.1018768819333316,0.8150790530545333,0.8951317080808356,0.9222759755398734,1.045069138883767,0.877835966223216,0.9836749954924598,,
P18508_IC50,0.8372075324369718,0.930630561121101,1.2281440469871658,1.2296078939681916,0.7708403943135901,0.8547856847770213,0.7398811083019387,0.8288947663126116,0.7782195643277315,0.874371449814451,1.1112479874224106,1.185529308177385,1.2505921821804367,1.2972258394393446,1.0079560189303618,1.2028197354210575,1.0897914107482278,1.1418068041243403,,,,,0.8984499423815981,0.9536062213266275,0.7758929715375786,0.862485209776365,,
P18508_Ki,0.7449319520957353,0.6657185223371278,1.317093466253534,1.2791280354684866,0.7286661071036278,0.702124173261684,0.7045502355698455,0.6806282558076308,0.8634021495429718,0.9389006161155442,0.9416057467326019,1.0123528691802475,1.1342471748660568,1.2377432187070854,1.0837901987399172,1.156226756160125,0.9804052735422528,0.9868789170267066,1.263510262733934,1.2695235044770035,0.9202208345872513,0.8972814342713207,0.9467699898614517,0.938834286499647,0.8375664956446097,0.8708288387404296,,
P18564_IC50,0.5940650195618188,0.7685832781619201,1.015255560736174,1.0262802700744669,0.5458161532698336,0.8084364370570333,0.5755318057714285,0.8686929273876586,0.6160141515560784,0.8571488131926083,0.9934974383271459,1.225145846844735,0.9850631171705533,1.3425688113283603,0.7785616039116009,0.958477467538778,0.8299562738351564,0.9644943286899003,0.9156869775552925,1.003527228576724,0.6462414927210944,0.872427532964954,0.7230540322066322,1.010802162933144,0.6531491989681111,0.8889204189530377,,
P18825_Ki,0.8412189231580848,1.0551476751954696,1.2222820644781363,1.357279597999664,0.7251916154928363,1.0163383612258494,0.7095267400374791,0.9816006042786075,0.8175526498376176,1.0098682762533286,1.2016260851554599,1.269430104639787,0.9740767074052851,1.048956537325324,1.008565746261718,1.3025814792628116,0.9823667964354388,1.2261054323100289,1.1779720487975327,1.1841186194425064,0.870179500627193,1.088341569078387,0.9307397178209379,1.2292899486428333,0.755646982871629,0.9963715052622493,,
P18901_IC50,0.9030713954522775,1.1184058566180952,1.1522732008617975,1.2067678780452222,0.8517665069976355,1.1471816166735276,0.8825304618537287,1.122034229584603,0.9202758202052568,1.1738680366018028,1.108998400422814,1.0958951338669127,1.106109093203384,1.372432327073113,1.1063429887168645,1.163087313040248,1.2189767654219874,1.331976757209656,1.1991193909304956,1.5660193289814588,0.9740778538843838,1.0790608798027257,1.0108988408321837,1.2859822901465758,0.855718456231465,1.1266184773211299,,
P18901_Ki,0.8561725292045765,0.8725530201589069,1.0208982079474642,1.1021627194186256,0.7728368959448789,0.8408230351281942,0.8200890986737908,0.7917362617361251,0.7499370946989552,0.8760047302257628,1.1490534370586403,1.2541131402976724,1.0357711798734233,1.0744397959925238,0.9640584957110272,1.0479803114554351,1.0577218558595272,1.2047636493762228,1.1667843270083487,1.1015024671035534,0.8872571320758711,1.0633024649753335,0.7990924879573326,0.9922288440893409,0.6645317506874847,0.7927318033886328,,
P19020_IC50,0.8569657819722305,1.174869091613907,1.010601987297564,1.4959544634772186,0.8428495501254777,1.3087223063532532,0.7758717866672907,1.2563544990203699,0.9016193103821559,1.437306951703768,1.0364873894394877,1.6224992961240559,0.9346090248134657,1.2400467288785908,0.9807161553833135,1.3979112916782477,1.2765275234274664,1.9044697967719282,1.1062448505207767,1.6700929574338121,0.8729251147803136,1.3488583548064825,0.9132212190573137,1.4550102268637288,0.8598000148204649,1.4380514479865016,,
P19020_Ki,0.9553811479728008,1.0275061661393614,1.1039552731022477,1.0241595743754746,0.7188804196207995,0.7518970738174097,0.7433674888895788,0.8110066385861097,0.8267303829560775,0.8955899638227783,,,,,,,,,,,,,0.9330611132003632,0.903767913034175,0.8339575457755373,0.9383063590634999,,
P19099_IC50,0.7686343034693252,0.9078814216032649,0.9757025515710913,0.9913286457298573,0.6351199646659201,0.7434563649344982,0.6718264329539555,0.8085238731844916,0.7431436007894807,0.8585738501414715,,,,,,,,,,,,,0.8581282676034151,0.9263002117188788,0.6722607213576433,0.8366842163254223,,
P19156_IC50,0.6602899540132238,0.7697453545058773,0.7601013835416769,0.8870216602618735,0.6239346973648893,0.7941823719320027,0.6672812296276741,0.8148269316213579,0.6489023122207815,0.8375066329703665,0.7987517805628326,0.981712121412413,1.4245949144004217,1.6674322600403255,0.8237680034786269,0.9751623734084732,0.9639324012877243,1.3205982136989227,0.8439753122212338,0.9643833040460362,0.6455321959039924,0.8361266854105672,0.7776339407438758,1.0412055953122668,0.6335345256019868,0.8524403797401485,,
P19327_IC50,0.768138637924581,0.8813995148191804,1.0130850844208281,0.9900529737863649,0.6844302485635183,0.7552963315846972,0.6722293668280932,0.7290398388365995,0.796060613688737,0.8401378076454197,1.1896477333077298,1.3872042365881265,1.0687564350301977,1.192714561372778,0.9832731594769087,1.1022015617752352,1.00489807102021,1.0725204227160938,1.0308010744231422,0.9264309106650152,0.7803418276129636,0.8838490041591,0.8502896142020446,0.909261328602891,0.7159655380106389,0.7869633754411733,,
P19327_Ki,1.2038374096014368,1.2530805973708767,1.0613131401883713,1.051087671383014,0.7790646254502792,0.7800449308851548,0.7832436242335964,0.7743905593911025,0.8679421892001962,0.8729615514687757,1.180379166751438,1.1236789851324895,1.2656288210723314,1.2427597197384541,0.9788618987007308,0.9554487860174717,1.109404838648104,1.1079368207742954,1.171114642881666,1.098290437384514,0.8525286520649582,0.877901375290376,0.9804549682755387,1.0046178897070126,0.8554951850065871,0.8474951592657999,,
P19328_IC50,1.102892060785343,0.8034014213018897,1.0247142904763047,1.1793059030548991,0.6972439887213353,0.7282127056034381,0.6429858148253801,0.8057029245363169,0.6619184905668294,0.6027321341563788,0.8624548738497823,0.46726773626865353,0.7672204982404759,0.5561382253618784,0.9209727013838547,1.0303595868098412,1.0043121491711462,0.8238424502677717,0.962547639353997,0.6428719531953497,0.7056612773552912,0.7075112442513001,0.7497428441603354,0.7721960829404855,0.6564589835680945,0.7754356694178745,,
P19328_Ki,0.8332747443990361,0.9665642196772516,1.1119870244165262,1.0934433766545986,0.6757840043256099,0.8396610751975323,0.7155350252907269,0.8939801786339483,0.7501532461143509,0.8956896047698064,1.0515779674376133,1.179780018811655,1.0096527122373955,1.165488010765398,0.8922053489960196,0.9740402290760417,1.2592041118353838,1.5298223643930926,1.023445297730841,1.0308731580623038,0.7976126840147642,0.9911905044102333,0.7624029168688429,1.0358089026353219,0.722991969591561,0.8922737573576129,,
P19490_IC50,0.7731958387284176,0.7296251664866196,1.001435967079917,1.0212772425918282,0.6864158404997337,0.7563517394281041,0.6667368449744702,0.6847171519758188,0.6718905536960155,0.8277526305336467,0.8407574165916544,0.8021826738777056,0.8608400173153192,0.6178303557594681,0.8577147196159308,0.8803435137220135,0.9858589860331181,0.7482344870493998,,,,,0.812456191084397,0.9537995655184212,0.6583401175958592,0.7866637802642548,,
P19490_Ki,0.6520650578355198,0.48470167980484646,1.037201940235681,1.2731177224350265,0.6513503441776223,0.6189639066569256,0.6310856743905545,0.5944385833498546,0.7162973605750705,0.6216980872138658,0.925289413996155,0.8810938565197465,0.9874886244825073,1.2742068593960254,0.7591894723451671,0.8022912070469463,0.9877583550712649,1.1422119548657916,0.7674840344468707,0.6405733949228549,0.6393343807656925,0.8393179705471763,0.7796217639125556,0.9262982588054914,0.6570679217000652,0.6961577790844571,,
P19491_IC50,0.8376903061335788,1.0035054215979042,0.9122822408974406,0.8927383861866789,0.7443109101802351,0.9992736572232468,0.7373486127598898,0.9971504511340219,0.7583853697400897,1.0222711035929621,0.9484480694193325,1.0597870550253907,0.9771316812087707,1.0784772836013554,0.9836102519363245,1.1740459321614425,0.9213077629720184,1.0472676898815685,0.810904714605589,1.027110382893897,0.7364453305234036,0.9367227917817799,0.6910683771377667,0.8514093400880394,0.8260152107336494,1.0305612960162134,,
P19491_Ki,0.5911351169099548,0.5797269993371765,0.9817553734326112,1.1252509730060958,0.5955763200213333,0.7120133807298061,0.4610582943776451,0.5024151224316075,0.7179787678791334,1.0516163962511362,0.9592437968727001,1.3125636584329035,0.9854107389244997,1.071823047552537,0.8561960978637292,0.848955332767648,1.0414324901634406,0.8441087676982227,0.7473014644328045,0.8790074728138819,0.7118104555968708,0.9719558921384962,0.6360174288675908,0.6202243997699922,0.6881093349897204,0.6531642460180912,,
P19492_IC50,0.8405633461000417,1.0697496784409108,0.9094926278731796,0.8555708183985943,0.6678225205820413,0.8047370064222271,0.7151808352217319,0.9089015195341485,0.6766787394122643,0.8061463568215145,0.7677642627534411,0.9198907491479756,0.8293969445310804,0.9593158776089986,0.9128040753122618,1.1085571064657473,0.8954070991505066,1.0531947244551332,0.9827870458065329,1.1124508981063848,0.6755865822104985,0.7459309071145801,0.7315455821393049,0.9244231457582386,0.6615324057649717,0.7906367079219245,,
P19492_Ki,0.5998818319450054,0.5498663579742604,0.8471177520696913,0.7655411110657941,0.4604170472807987,0.44877210863421646,0.5549626397350357,0.5143307371764754,0.5734332139198481,0.5477745390142611,0.8149100501522042,1.1711215960808987,0.7909935562611144,0.8549860383882112,0.7307446606265289,0.7797763528176214,0.9204418675589306,0.7329577692376741,1.3164863601470216,1.3229089157321974,0.6781069836460103,0.7114759976203433,0.7459831776687917,0.7771238045685974,0.5485664081957201,0.575845632464883,,
P19493_IC50,0.8405633461000417,1.0697496784409108,0.9094926278731796,0.8555708183985943,0.6678225205820413,0.8047370064222271,0.7151808352217319,0.9089015195341485,0.6766787394122643,0.8061463568215145,0.7826537501257428,0.974867659503833,0.9114172482974152,1.1994399040858603,0.9246882784204555,1.132718641152562,0.9026546397617098,1.0664094370442414,1.2104788873499164,1.3339686407316789,0.6228662107157594,0.7147616949761583,0.7151802976648701,0.8693438423615333,0.6634214635546609,0.7893023491876369,,
P19493_Ki,0.6176280327181101,0.5554173141777126,1.0321538802159265,1.30069603790927,0.5379579807046645,0.7279645269920572,0.5019448038631827,0.5251976736615316,0.7300306992299583,1.0730397369982942,0.863709380972562,1.0780011009671366,0.8506358806361969,1.0183354396135822,0.7422640005665255,0.8839977094004224,0.9504835315298136,1.165656197361451,0.8494204103980567,1.1128041409550649,0.6930262144178039,0.8486845786770867,0.6399867418221018,0.6649605880956225,0.5905714894318024,0.6844923878651823,,
P19634_IC50,0.575730730063594,0.6330072478925659,1.2442170538317034,1.1513070591917833,0.639330486370085,0.656506769868622,0.5851999936191346,0.6530837602420184,0.8611825382377062,0.8880620964719091,1.0188201527831418,1.019598218410868,1.3216811790650418,1.2626145560543194,0.9645988289260932,1.0614825994373314,0.7448042854250883,0.877522915412737,1.0499452676411214,1.0601633618019348,0.8603982411103879,0.8359669949192752,0.9556561608239553,1.2129444876939242,0.6022651453954087,0.5023069284438603,,
P19643_IC50,0.8037507079394771,0.8689223751434748,1.3503359226769276,1.3186730447886288,0.823169876115978,0.9204904189650628,0.8473391196447654,0.894763617130526,0.9248153432358601,0.9433657437107448,0.9746403770910611,0.9444711673444748,1.2856057723873962,1.2830737501050071,0.9348193159014542,0.9930004987234787,0.9575299102078515,1.065193952400573,1.1708787871653548,1.1065084344868696,0.9271753130580875,0.9784033294616301,0.9503199854702276,0.9819338630210948,0.7232168119140785,0.7535806300041555,,
P19784_IC50,0.6496315677363875,0.7467735969625395,1.305771316553461,1.8270102169481481,0.6086982942604353,0.7954369584765087,0.616760056520334,0.8408978407099866,0.6840290222911121,0.9654840646332347,0.9067882979465544,1.1689911736602405,0.9046285428852233,1.2481530174518307,0.872963297293413,1.2011936453166001,0.9156189115995852,1.1220132306718729,0.9286205729695952,1.1540870025406333,0.6864069429523998,1.0447617022339115,0.7268175514902189,1.012107102495478,0.6451407518928193,0.8448700164590986,,
P19793_EC50,0.9252597400333461,1.3036111149529892,1.4150920240612523,1.6379996196025437,1.0079558682561853,1.4059056233070937,0.9375288555348902,1.3669746926212964,1.0025646680699405,1.499146230427079,1.135355394832067,1.5063732504180471,1.1823397675436833,1.5852978014808452,1.166656344836328,1.4382760644740074,1.1863419125637948,1.5795729494390707,1.278616679420333,1.4349652476101562,1.001169046520249,1.5218866828184539,1.0392743702178133,1.4397870710020697,1.0289382897124963,1.4743092930596904,,
P19793_IC50,0.4087290405965622,0.33304243170961895,1.2254247745028757,0.8965654356518544,0.5420833633208894,0.47547133957693927,0.5299876533796757,0.4741410770204249,0.6795335342958329,0.5352413109439724,0.7640984776361354,0.8026241793564145,0.7855552065496063,0.7139517275209727,0.9607195623366714,0.8300970073214211,0.8731385943993744,0.5392344012722338,0.6083706918970138,0.565656489340124,0.601844444024789,0.6338232790295184,0.6096171267230784,0.756562458464464,0.5366774110944043,0.41005011284177,,
